id,filename,motif,prompt,alt
69,images/new-city/ep-01/69.webp,letter,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: an open bag under a lamp — a letter, a little money, a photograph left unturned. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","An open bag under a lamp — a letter, a little money, a photograph left unturned."
72,images/new-city/ep-01/72.webp,phone,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a phone showing a single bar of battery, night, an unfamiliar city — a kind of countdown. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A phone showing a single bar of battery, night, an unfamiliar city — a kind of countdown."
73,images/new-city/ep-01/73.webp,phone,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: an old web page loading a riverside address, then a black dead screen, a paper letter left in hand. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","An old web page loading a riverside address, then a black dead screen, a paper letter left in hand."
75,images/new-city/ep-01/75.webp,companions,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: two travellers deciding to go on together rather than walk the wrong way alone at night. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.",Two travellers deciding to go on together rather than walk the wrong way alone at night.
77,images/new-city/ep-01/77.webp,station,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a guard switching off station lights bench by bench, the great hall darkening, cold coming in. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A guard switching off station lights bench by bench, the great hall darkening, cold coming in."
79,images/new-city/ep-01/79.webp,bus,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: the city sliding dark and wet past a bus window, weighing whether to get off early. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","The city sliding dark and wet past a bus window, weighing whether to get off early."
84,images/new-city/ep-01/84.webp,desk,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a kind receptionist reading the night on you — creased coat, tired eyes — but saying nothing. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A kind receptionist reading the night on you — creased coat, tired eyes — but saying nothing."
85,images/new-city/ep-01/85.webp,desk,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: an office over the water; your own letter, returned to sender, lying on the desk. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","An office over the water; your own letter, returned to sender, lying on the desk."
86,images/new-city/ep-01/86.webp,letter,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: an explanation across a desk: someone has sent the old address for two years; you came anyway. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.",An explanation across a desk: someone has sent the old address for two years; you came anyway.
88,images/new-city/ep-01/88.webp,keys,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a woman on the office step, coffee and keys in hand, waving you in out of the cold. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A woman on the office step, coffee and keys in hand, waving you in out of the cold."
89,images/new-city/ep-01/89.webp,quay,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: the quay waking — gulls, a coffee cart, vans — time to spare and clean hands after a hard night. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","The quay waking — gulls, a coffee cart, vans — time to spare and clean hands after a hard night."
90,images/new-city/ep-01/90.webp,suit,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: the agency's good-suited man meeting your eyes, then vanishing into a nameless building. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","The agency's good-suited man meeting your eyes, then vanishing into a nameless building."
91,images/new-city/ep-01/91.webp,companions,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: another candidate confiding, close by, that they nearly paid the agency too. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","Another candidate confiding, close by, that they nearly paid the agency too."
92,images/new-city/ep-01/92.webp,bridge,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: through a window, the bridge you crossed in the dark, now grey and ordinary by day. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","Through a window, the bridge you crossed in the dark, now grey and ordinary by day."
94,images/new-city/ep-01/94.webp,desk,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a manager and a blushing young colleague over old letterhead, resolving to fix it. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A manager and a blushing young colleague over old letterhead, resolving to fix it."
95,images/new-city/ep-01/95.webp,kiosk,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a kiosk woman pointing to a passage behind a building, through a courtyard. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A kiosk woman pointing to a passage behind a building, through a courtyard."
96,images/new-city/ep-01/96.webp,envelopes,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a courtyard tray of envelopes ready to post — all addressed to the wrong old street. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.",A courtyard tray of envelopes ready to post — all addressed to the wrong old street.
97,images/new-city/ep-01/97.webp,window,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a child leaning from an upper window, telling you the firm is at the river now. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A child leaning from an upper window, telling you the firm is at the river now."
98,images/new-city/ep-01/98.webp,window,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a child's directions given from a window — a bus number, an address — then the window closing. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A child's directions given from a window — a bus number, an address — then the window closing."
99,images/new-city/ep-01/99.webp,oars,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a lit boathouse by the water at night, long oars carried toward the river, low voices. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A lit boathouse by the water at night, long oars carried toward the river, low voices."
100,images/new-city/ep-01/100.webp,oars,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a rower with an oar on the shoulder pointing straight on, past the second bridge. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A rower with an oar on the shoulder pointing straight on, past the second bridge."
101,images/new-city/ep-01/101.webp,quay,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a lit, empty glass hall; a guard's cap on an abandoned desk, everything newer than your letter. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A lit, empty glass hall; a guard's cap on an abandoned desk, everything newer than your letter."
102,images/new-city/ep-01/102.webp,cup,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: the sky going from black to dishwater grey, feet gone numb, a café light finally coming on. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","The sky going from black to dishwater grey, feet gone numb, a café light finally coming on."
103,images/new-city/ep-01/103.webp,cup,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a café regular looking up from his tea, recalling the firm — good people, bad with the post. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A café regular looking up from his tea, recalling the firm — good people, bad with the post."
104,images/new-city/ep-01/104.webp,bed,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a hotel owner warning against the yellow-sign agency across the road. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.",A hotel owner warning against the yellow-sign agency across the road.
105,images/new-city/ep-01/105.webp,bus,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: the first warm, near-empty bus of the day, a choice of two directions. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","The first warm, near-empty bus of the day, a choice of two directions."
106,images/new-city/ep-01/106.webp,fence,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a fenced, weedy empty lot behind the agency — no job that was ever real. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A fenced, weedy empty lot behind the agency — no job that was ever real."
107,images/new-city/ep-01/107.webp,suit,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a woman in the queue folding the form back, calling it a scam, leading others out. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A woman in the queue folding the form back, calling it a scam, leading others out."
108,images/new-city/ep-01/108.webp,taxi,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a taxi through deserted streets, a night café's yellow light on wet tarmac, a fox. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A taxi through deserted streets, a night café's yellow light on wet tarmac, a fox."
109,images/new-city/ep-01/109.webp,map,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a man at a window drawing a better map on the back of a receipt, marking the river. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A man at a window drawing a better map on the back of a receipt, marking the river."
110,images/new-city/ep-01/110.webp,quay,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: walking toward the quay in rising light among people who know where they are going. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.",Walking toward the quay in rising light among people who know where they are going.
111,images/new-city/ep-01/111.webp,bus,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a young woman going the same way, offering to show where to get off the bus. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A young woman going the same way, offering to show where to get off the bus."
112,images/new-city/ep-01/112.webp,door,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: climbing an office stair, late and breathless, rehearsing an apology. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","Climbing an office stair, late and breathless, rehearsing an apology."
113,images/new-city/ep-01/113.webp,cup,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a coffee-cart woman adding a free extra shot — a warm cup held in both hands, long night. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A coffee-cart woman adding a free extra shot — a warm cup held in both hands, long night."
114,images/new-city/ep-01/114.webp,letter,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a cold cup left untouched, the letter put away, standing to go on. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A cold cup left untouched, the letter put away, standing to go on."
115,images/new-city/ep-01/115.webp,lamp,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a deserted market square, stalls folded, wet cobbles under a lamp, a fox in the gutter. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A deserted market square, stalls folded, wet cobbles under a lamp, a fox in the gutter."
116,images/new-city/ep-01/116.webp,taxi,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a taxi idling at the curb, engine running, the driver reading a paper. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A taxi idling at the curb, engine running, the driver reading a paper."
117,images/new-city/ep-01/117.webp,notebook,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: a cleaner propping a door with a foot, taking a note for the desk, no promise. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","A cleaner propping a door with a foot, taking a note for the desk, no promise."
118,images/new-city/ep-01/118.webp,phone,"Painterly atmospheric illustration, cinematic nocturne: a cold, unfamiliar city at night lit by a single warm sodium-amber source against deep navy-and-teal blues; limited muted palette, soft volumetric fog, gentle film grain and visible painterly brushwork; faceless viewpoint — show the world from behind or over the shoulder, or only hands and objects, never a clear face or eye contact; culturally neutral modern European-ish port city, no readable text or signage, no flags or landmarks; quiet, uncertain, atmospheric but not frightening. Scene: photographing a half-scraped name on glass, twice, as proof you came. 3:2 landscape, subject held in the central 90%, cinematic lighting. Negative prompt: no text, no lettering, no watermark, no logos, no visible faces or eye contact, no bright saturated colours, no daytime blue sky, no cartoon style.","Photographing a half-scraped name on glass, twice, as proof you came."
